z,n,t/s,A
,,0.2876210526315789,13.74103457800769
,,0.3036,11.774244104137138
20,17,0.0,98.87400298941576
,,0.028594736842105263,90.01747041698728
,,0.057189473684210526,81.53561226182381
,,0.0857842105263158,73.45885254947773
,,0.11437894736842105,64.95847741410672
,,0.1429736842105263,56.899600985325065
,,0.1715684210526316,53.05421153693772
,,0.20016315789473685,48.09173369489559
,,0.2287578947368421,43.62994572201278
,,0.2573526315789474,37.703518387003164
,,0.2859473684210526,33.32167268886279
,,0.3145421052631579,30.880505244969935
,,0.3431368421052632,27.69547541671987
,,0.3717315789473684,23.27889217978053
,,0.4003263157894737,22.834406233759665
,,0.4289210526315789,19.34567432353238
,,0.4575157894736842,16.197711709090832
,,0.4861105263157895,15.079555830444576
,,0.5147052631578948,15.362255235610649
,,0.5433,15.382568420984686
20,18,0.0,100.95231756542131
,,0.07006736842105263,88.75111249048902
,,0.14013473684210526,80.11267612940803
,,0.21020210526315788,73.27025065134174
,,0.2802694736842105,64.2025346943086
,,0.35033684210526317,57.59807932804417
,,0.42040421052631577,51.00337362026698
,,0.49047157894736837,46.19888755065239
,,0.560538947368421,42.56277288319649
,,0.6306063157894737,38.495686285622895
,,0.7006736842105263,34.06194983971829
,,0.7707410526315789,30.612952078955132
,,0.8408084210526315,26.31507439070922
,,0.9108757894736842,23.362668512575382
,,0.9809431578947367,23.484886722177002
,,1.0510105263157894,16.896792949287622
,,1.121077894736842,15.670460230116745
,,1.1911452631578947,14.583891833204294
,,1.2612126315789474,14.255638419184846
,,1.33128,11.803350965095838
20,19,0.0,98.92499533492443
,,0.13583684210526314,90.69877397499258
,,0.2716736842105263,81.42687028704393
,,0.40751052631578943,72.09254724781343
,,0.5433473684210526,65.45463020556694
,,0.6791842105263157,57.37758193856246
,,0.8150210526315789,51.69006419867292
,,0.950857894736842,48.29020050855091
,,1.0866947368421052,40.804922137466356
,,1.2225315789473683,37.98742216521701
,,1.3583684210526314,32.05144951488336
,,1.4942052631578946,29.059326782935926
,,1.6300421052631577,26.023042887197597
,,1.7658789473684209,23.15816871354727
,,1.901715789473684,21.84804246957724
,,2.037552631578947,19.417733125143542
,,2.1733894736842103,17.966472627923913
,,2.3092263157894735,15.869773450005622
,,2.4450631578947366,13.607102436035328
,,2.5808999999999997,11.152013529531912
20,20,0.0,100.28094353818484
,,52631.57894736842,100.74383967880318
,,105263.15789473684,98.99205544029981
,,157894.73684210525,98.81155812439845
,,210526.31578947368,98.63640536502973
,,263157.8947368421,100.97936502577171
,,315789.4736842105,98.52078453089877
,,368421.05263157893,98.28285791910037
,,421052.63157894736,99.3779329814214
,,473684.2105263158,99.67340272612503
,,526315.7894736842,101.56630997088435
,,578947.3684210526,99.97665606737674
,,631578.947368421,101.68236356130363
,,684210.5263157894,101.35005196300351
,,736842.1052631579,100.57262126031418
,,789473.6842105263,99.67540774903682
,,842105.2631578947,99.78963726465153
,,894736.8421052631,99.52957269563808
,,947368.4210526316,99.23320998557328
,,1000000.0,100.56480960049956
20,21,0.0,101.29404905729183
,,495277648717.0185,89.67995261436884
,,990555297434.037,79.41652715637976
,,1485832946151.0554,70.45884769235532
,,1981110594868.074,64.78650148727668
,,2476388243585.0923,57.98064875517945
,,2971665892302.111,51.20372027486128
,,3466943541019.1294,46.03803253181292
,,3962221189736.148,43.098832774410965
,,4457498838453.166,36.549624761509335
,,4952776487170.185,34.27176845468051
,,5448054135887.203,30.784496255130637
,,5943331784604.222,26.616256577588207
,,6438609433321.24,23.25351979509161
,,6933887082038.259,20.400982567938204
,,7429164730755.277,19.68903540890319
,,7924442379472.296,17.56654328808511
,,8419720028189.314,16.338254294606607
,,8914997676906.332,14.012340802966648
,,9410275325623.352,13.56042632545757
20,22,0.0,100.13626995602965
,,52631.57894736842,101.49122705066733
,,105263.15789473684,99.45328024023543
,,157894.73684210525,100.74873835477075
,,210526.31578947368,99.93051707343211
,,263157.8947368421,99.78579501636807
,,315789.4736842105,100.73571084645509
,,368421.05263157893,100.34036163095182
,,421052.63157894736,100.6232988436523
,,473684.2105263158,100.93766642537757
,,526315.7894736842,99.53605681640917
,,578947.3684210526,99.10980458724605
,,631578.947368421,99.93208791294089
,,684210.5263157894,101.87820939333083
,,736842.1052631579,100.0411935604864
,,789473.6842105263,99.22889293585636
,,842105.2631578947,100.44279998199166
,,894736.8421052631,101.49064299024327
,,947368.4210526316,99.09275743861063
,,1000000.0,101.87882888805689
20,23,0.0,100.15383590309617
,,52631.57894736842,100.45800290871708
,,105263.15789473684,101.05941922337772
,,157894.73684210525,101.06713832842365
,,210526.31578947368,99.04652824614863
,,263157.8947368421,100.14385710504581
,,315789.4736842105,99.13063828091506
,,368421.05263157893,100.9498876265406
,,421052.63157894736,100.79949809952534
,,473684.2105263158,100.07465552417543
,,526315.7894736842,101.06941703378692
,,578947.3684210526,99.50297213067799
,,631578.947368421,99.13369287723721
,,684210.5263157894,98.32214800463065
,,736842.1052631579,99.305847182977
,,789473.6842105263,99.37893921250097
,,842105.2631578947,101.46935207847548
,,894736.8421052631,102.07043695394078
,,947368.4210526316,99.02536057196336
,,1000000.0,100.87821768570478
20,24,0.0,100.11351910087598
,,52631.57894736842,99.67936785863809
,,105263.15789473684,100.76835694148585
,,157894.73684210525,99.39874093231388
,,210526.31578947368,100.20706180208454
,,263157.8947368421,99.63779425737053
,,315789.4736842105,101.0887889383218
,,368421.05263157893,100.27613190459621
,,421052.63157894736,101.47459353591765
,,473684.2105263158,98.74293434333919
,,526315.7894736842,99.9457678270161
,,578947.3684210526,100.91792842091328
,,631578.947368421,100.20784147894089
,,684210.5263157894,101.99378279989509
,,736842.1052631579,100.32257096715409
,,789473.6842105263,102.99108460219821
,,842105.2631578947,98.16261021248069
,,894736.8421052631,102.77425697423368
,,947368.4210526316,102.12532716566375
,,1000000.0,100.45394182740883
20,25,0.0,100.87086456145316
,,2218342.736842105,88.8022976512938
,,4436685.47368421,79.9259099412014
,,6655028.2105263155,71.73495098006408
,,8873370.94736842,64.42464593467663
,,11091713.684210526,57.30597463377258
,,13310056.421052631,51.000726934252775
,,15528399.157894736,45.34643858534522
,,17746741.89473684,43.1555558968721
,,19965084.631578945,37.3887897213073
,,22183427.36842105,33.66028709320987
,,24401770.10526316,29.775522381251907
,,26620112.842105262,27.02246277223939
,,28838455.578947365,23.277953447224302
,,31056798.315789472,21.185506159370505
,,33275141.05263158,20.231945834600864
,,35493483.78947368,18.14125939251617
,,37711826.526315786,15.050505299584767
,,39930169.26315789,13.338830789604433
,,42148512.0,12.968856986716276
20,26,0.0,101.57055331734233
,,52631.57894736842,98.86952704317592
,,105263.15789473684,100.06495404635125
,,157894.73684210525,99.92358816880775
,,210526.31578947368,98.81048296597994
,,263157.8947368421,99.47712934312057
,,315789.4736842105,99.47319986040077
,,368421.05263157893,98.99262964929417
,,421052.63157894736,98.70059061721375
,,473684.2105263158,101.11406780813509
,,526315.7894736842,100.27570781354147
,,578947.3684210526,99.43164458402767
,,631578.947368421,99.4643613758328
,,684210.5263157894,99.22178536662491
,,736842.1052631579,100.64875825118652
,,789473.6842105263,98.76633777706454
,,842105.2631578947,99.98568999702408
,,894736.8421052631,99.77663361756258
,,947368.4210526316,99.14829137810419
,,1000000.0,99.42537755648827
20,27,0.0,99.22336857183403
,,61880.589473684224,88.50935893165467
,,123761.17894736845,80.75219699507815
,,185641.76842105266,70.45401273611445
,,247522.3578947369,65.4276179878628
,,309402.9473684211,57.26091587547643
,,371283.5368421053,53.3099020845505
,,433164.1263157896,45.422860657880726
,,495044.7157894738,41.97413027218672
,,556925.305263158,37.07512004887217
,,618805.8947368423,33.14201473420768
,,680686.4842105265,30.918101530223524
,,742567.0736842107,28.00603962656517
,,804447.6631578949,23.19320276790871
,,866328.2526315792,19.272474408734574
,,928208.8421052634,20.745795955111163
,,990089.4315789476,17.69323091003847
,,1051970.0210526318,17.6069408580115
,,1113850.610526316,13.782146218020864
,,1175731.2000000002,12.598318980129799
20,28,0.0,100.63760740510969
,,9.467077792377601e+25,88.46288409989494
,,1.8934155584755202e+26,78.65947013590014
,,2.8401233377132803e+26,70.59753952232089
,,3.7868311169510404e+26,64.6874115112855
,,4.7335388961888e+26,57.48634259162151
,,5.6802466754265606e+26,52.78647160739537
,,6.626954454664321e+26,46.86333365963846
,,7.573662233902081e+26,40.71248509728818
,,8.52037001313984e+26,37.636650551638
,,9.4670777923776e+26,34.00656961827181
,,1.0413785571615362e+27,29.740405889118577
,,1.1360493350853121e+27,26.811066086768136
,,1.2307201130090881e+27,24.628150584977156
,,1.3253908909328642e+27,23.0023681455039
,,1.4200616688566402e+27,20.202935419577774
,,1.5147324467804162e+27,16.972896358097262
,,1.6094032247041921e+27,15.627143761436331
,,1.704074002627968e+27,14.633628327537126
,,1.798744780551744e+27,12.28429170263052
20,29,0.0,102.23989937818806
,,82.59157894736843,89.63775406056162
,,165.18315789473687,81.24511007698254
,,247.7747368421053,71.52697456197932
,,330.36631578947373,63.789520570341026
,,412.95789473684215,56.23829898111153
,,495.5494736842106,50.583484848415
,,578.141052631579,44.67082416529076
,,660.7326315789475,42.247054085441086
,,743.3242105263159,36.820215694023204
,,825.9157894736843,33.160927643153556
,,908.5073684210528,29.305958961385674
,,991.0989473684212,27.08611992770813
,,1073.6905263157896,23.90715062304788
,,1156.282105263158,21.597311698468975
,,1238.8736842105266,19.50981285723913
,,1321.465263157895,18.718565060697447
,,1404.0568421052633,15.558168877503345
,,1486.6484210526319,13.505572725806205
,,1569.2400000000002,10.258734311898763
20,30,0.0,100.43054406214232
,,2.1236842105263154,89.62654839086028
,,4.247368421052631,81.54099299376689
,,6.371052631578946,71.76002851548925
,,8.494736842105262,63.1020965545793
,,10.618421052631577,57.171459863181575
,,12.742105263157892,53.31225735546978
,,14.865789473684208,45.48827040014775
,,16.989473684210523,41.718210805642784
,,19.113157894736837,36.67556188019168
,,21.236842105263154,33.24949316462522
,,23.36052631578947,30.69583055052143
,,25.484210526315785,26.670199467579533
,,27.6078947368421,25.64572021695336
,,29.731578947368416,22.221591246095908
,,31.855263157894733,20.395708739631775
,,33.978947368421046,16.241872580179496
,,36.10263157894736,15.795266267579407
,,38.226315789473674,15.431772529796772
,,40.349999999999994,12.567214880349386
20,31,0.0,98.03441210765112
,,1.5789473684210527,88.91830105699302
,,3.1578947368421053,79.73784317328446
,,4.7368421052631575,72.23290129957317
,,6.315789473684211,65.53259771959543
,,7.894736842105264,56.83322437789159
,,9.473684210526315,51.6925306460725
,,11.052631578947368,44.519157096387495
,,12.631578947368421,42.463982862693754
,,14.210526315789474,37.26340885319871
,,15.789473684210527,33.1098283279177
,,17.36842105263158,29.765569571754703
,,18.94736842105263,26.953287781028035
,,20.526315789473685,27.130975264155797
,,22.105263157894736,21.602276048578698
,,23.68421052631579,17.556602187597964
,,25.263157894736842,17.933905265677357
,,26.842105263157894,17.134205088729068
,,28.42105263157895,16.620714348617586
,,30.0,13.115711889626228
20,32,0.0,99.65552315514144
,,0.7263157894736841,91.28411368867077
,,1.4526315789473683,79.49921387544754
,,2.1789473684210523,70.8017344071149
,,2.9052631578947365,66.59995215760466
,,3.631578947368421,56.531845866301445
,,4.357894736842105,51.76998275491774
,,5.084210526315789,45.15551042475893
,,5.810526315789473,40.89562600214979
,,6.536842105263157,37.042192570374844
,,7.263157894736842,32.818604053338895
,,7.989473684210526,28.69440867093039
,,8.71578947368421,25.507876260836234
,,9.442105263157893,23.700866798841343
,,10.168421052631578,19.59370148973501
,,10.894736842105262,18.432699661724016
,,11.621052631578946,17.974010227527305
,,12.34736842105263,14.774006972620015
,,13.073684210526315,14.520655418590588
,,13.799999999999999,11.884946115712602
20,33,0.0,99.98228007874248
,,0.07278947368421053,89.4666127989046
,,0.14557894736842106,79.70457816741393
,,0.2183684210526316,71.7255531047793
,,0.2911578947368421,65.5209752000197
,,0.36394736842105263,58.771031454536214
,,0.4367368421052632,52.16001738385994
,,0.5095263157894737,46.32858183829798
,,0.5823157894736842,39.35875055894339
,,0.6551052631578947,36.5053712281044
,,0.7278947368421053,34.86072203326216
,,0.8006842105263158,30.062842982988837
,,0.8734736842105264,28.026129667020715
,,0.9462631578947369,24.49092105217637
,,1.0190526315789474,21.69684624224457
,,1.091842105263158,18.020437079335387
,,1.1646315789473685,17.654312459528484
,,1.237421052631579,15.355316432404628
,,1.3102105263157895,12.688487940531704
,,1.383,11.981089420528015
20,34,0.0,100.46221772198956
,,0.016894736842105264,89.80825198404462
,,0.03378947368421053,81.78186392956856
,,0.05068421052631579,72.71008202509543
,,0.06757894736842106,64.05867376237262
,,0.08447368421052633,57.91713893920126
,,0.10136842105263158,51.57557736644528
,,0.11826315789473685,46.74794320871945
,,0.13515789473684212,41.79042651271051
,,0.15205263157894738,36.294751420616876
,,0.16894736842105265,33.51578462078205
,,0.18584210526315792,30.873324899777167
,,0.20273684210526316,28.712138470554976
,,0.21963157894736843,24.251158412695442
,,0.2365263157894737,21.20222169802739
,,0.253421052631579,18.646351307802252
,,0.27031578947368423,16.14803808041965
,,0.28721052631578947,14.76944690002062
,,0.30410526315789477,13.811193057923122
,,0.321,12.175890804666397
20,35,0.0,99.01003767100684
,,0.003473684210526316,86.82954415827487
,,0.006947368421052632,80.62891291661727
,,0.010421052631578947,73.17536761879634
,,0.013894736842105264,65.61892846289811
,,0.017368421052631578,58.29493442802083
,,0.020842105263157894,51.261013958707686
,,0.02431578947368421,46.09779838618915
,,0.027789473684210527,42.71363977839975
,,0.03126315789473684,37.128261138741394
,,0.034736842105263156,35.01919797442918
,,0.03821052631578947,30.374884871034226
,,0.04168421052631579,27.46158600693907
,,0.045157894736842105,23.050685111287496
,,0.04863157894736842,21.83686249363483
,,0.05210526315789474,18.619195005401
,,0.055578947368421054,19.683692718060207
,,0.05905263157894737,13.22887010697911
,,0.06252631578947368,14.031111029984757
,,0.066,11.821497740273411
20,36,0.0,99.01126851892421
,,0.001736842105263158,88.16494979246977
,,0.003473684210526316,80.89732074193805
,,0.005210526315789474,72.00573564232165
,,0.006947368421052632,64.64632997899714
,,0.008684210526315789,57.037914988805305
,,0.010421052631578947,52.7479477439036
,,0.012157894736842105,46.37296511790522
,,0.013894736842105264,41.999323193657695
,,0.01563157894736842,36.36214610684407
,,0.017368421052631578,35.77694396878939
,,0.019105263157894736,29.522354000273864
,,0.020842105263157894,28.13959569513752
,,0.022578947368421053,24.3176534446586
,,0.02431578947368421,21.055923604042327
,,0.02605263157894737,19.41316445406652
,,0.027789473684210527,15.497432513158826
,,0.029526315789473685,15.291794686441444
,,0.03126315789473684,12.839118785890413
,,0.033,11.864696373958893
20,37,0.0,102.00451586209209
,,9.789473684210527e-08,91.52098154687668
,,1.9578947368421053e-07,80.26623217535808
,,2.936842105263158e-07,70.70617442683354
,,3.9157894736842107e-07,66.32439538363637
,,4.894736842105263e-07,58.26744167882791
,,5.873684210526317e-07,51.517605109296305
,,6.852631578947369e-07,45.812335517196196
,,7.831578947368421e-07,42.55639432921416
,,8.810526315789474e-07,37.376377964809045
,,9.789473684210526e-07,32.821686284573886
,,1.0768421052631578e-06,28.06157462062678
,,1.1747368421052633e-06,28.119812403649103
,,1.2726315789473685e-06,22.31788160930745
,,1.3705263157894738e-06,20.783456082293025
,,1.468421052631579e-06,19.800020803695354
,,1.5663157894736843e-06,17.10567568983666
,,1.6642105263157895e-06,14.712491425623371
,,1.7621052631578947e-06,15.64405937678539
,,1.86e-06,13.444910156989735
20,38,0.0,100.2350916388517
,,9.789473684210527e-08,89.80706034412108
,,1.9578947368421053e-07,80.47300742545963
,,2.936842105263158e-07,71.27457526743333
,,3.9157894736842107e-07,66.26642377140513
,,4.894736842105263e-07,57.26494581618773
,,5.873684210526317e-07,51.80858339490472
,,6.852631578947369e-07,46.53090138373659
,,7.831578947368421e-07,42.631906204365
,,8.810526315789474e-07,39.12324758215398
,,9.789473684210526e-07,33.59564317658651
,,1.0768421052631578e-06,28.23257026616856
,,1.1747368421052633e-06,26.65137090921209
,,1.2726315789473685e-06,22.691736592317856
,,1.3705263157894738e-06,21.57241652612748
,,1.468421052631579e-06,18.064674639045602
,,1.5663157894736843e-06,17.537084522530876
,,1.6642105263157895e-06,14.36193454206949
,,1.7621052631578947e-06,16.069021987292388
,,1.86e-06,10.835331144420344
21,18,0.0,97.75445463718866
,,4.736842105263158e-08,90.99402179368441
,,9.473684210526316e-08,80.03459314032915
,,1.4210526315789474e-07,70.63191738125141
,,1.8947368421052632e-07,64.44056164192382
,,2.368421052631579e-07,57.938350474954056
,,2.842105263157895e-07,52.84664331087628
,,3.3157894736842106e-07,47.91728473902449
,,3.7894736842105264e-07,41.0242872253762
,,4.263157894736842e-07,36.2198466039582
,,4.736842105263158e-07,33.88806487514488
,,5.210526315789474e-07,28.846862881610253
,,5.68421052631579e-07,26.530196330228286
,,6.157894736842105e-07,23.10497531116823
,,6.631578947368421e-07,19.789686568660002
,,7.105263157894737e-07,19.457234631928866
,,7.578947368421053e-07,17.343492671322377
,,8.052631578947368e-07,16.43975565746474
,,8.526315789473684e-07,14.099133602469726
,,9e-07,11.189798222840345
21,19,0.0,100.57035598312073
,,0.028784210526315787,87.42569161781282
,,0.057568421052631574,81.0238019436904
,,0.08635263157894736,70.99735029844278
,,0.11513684210526315,64.69655617239079
,,0.14392105263157895,57.30806401088152
,,0.17270526315789472,51.78335859028657
,,0.2014894736842105,46.23714321843638
,,0.2302736842105263,41.57872285002861
,,0.2590578947368421,35.30119303927329
,,0.2878421052631579,32.74633963099921
,,0.31662631578947364,29.740054826450617
,,0.34541052631578945,25.966978890587843
,,0.37419473684210525,24.96164140346294
,,0.402978947368421,20.799133141025468
,,0.4317631578947368,20.419859228136232
,,0.4605473684210526,17.728240129182723
,,0.4893315789473684,15.7654202495908
,,0.5181157894736842,15.672681683912456
,,0.5468999999999999,13.511008346966673
21,20,0.0,100.09907740327279
,,0.09415263157894738,90.4453875682157
,,0.18830526315789475,78.56775327958042
,,0.28245789473684213,72.7313225813745
,,0.3766105263157895,63.829386227156924
,,0.4707631578947369,58.29995720767933
,,0.5649157894736843,51.21026790795624
,,0.6590684210526316,46.87657886099373
,,0.753221052631579,43.187224787779016
,,0.8473736842105264,36.69006220348523
,,0.9415263157894738,32.73390919154595
,,1.0356789473684211,29.48967914915889
,,1.1298315789473685,26.64406631375863
,,1.223984210526316,24.297375373752523
,,1.3181368421052633,22.182046354775828
,,1.4122894736842107,20.31167574892552
,,1.506442105263158,18.874629701179803
,,1.6005947368421054,15.758596701289905
,,1.6947473684210528,14.635295197074255
,,1.7889000000000002,11.237810527001704
21,21,0.0,101.26154532475354
,,0.10749315789473685,88.21156528280011
,,0.2149863157894737,81.4056385422576
,,0.32247947368421054,72.98651843789833
,,0.4299726315789474,65.65812657493183
,,0.5374657894736843,57.901779060641154
,,0.6449589473684211,50.35543624974315
,,0.7524521052631579,45.53635200843906
,,0.8599452631578948,43.2287354959851
,,0.9674384210526317,39.19878561112632
,,1.0749315789473686,33.783291516752556
,,1.1824247368421053,32.287264007341165
,,1.2899178947368422,25.328069241389308
,,1.397411052631579,25.13303148038281
,,1.5049042105263157,22.364392035734408
,,1.6123973684210526,19.555239472097796
,,1.7198905263157895,19.126284185243897
,,1.8273836842105264,15.625312708391748
,,1.9348768421052633,13.959565661503113
,,2.04237,11.783517795620064
21,22,0.0,100.85998574949161
,,2211.726315789474,88.73235676341008
,,4423.452631578948,80.74459062086848
,,6635.178947368422,71.74490946797515
,,8846.905263157896,63.973951030812664
,,11058.63157894737,57.07964485474128
,,13270.357894736844,51.863624533351825
,,15482.084210526318,45.23580758850909
,,17693.810526315792,41.29311013468902
,,19905.536842105266,38.77979778146413
,,22117.26315789474,34.52454855776475
,,24328.989473684214,29.162131949520028
,,26540.71578947369,25.91197425987685
,,28752.442105263162,24.36588233208896
,,30964.168421052636,19.738626067234488
,,33175.89473684211,19.29921386340759
,,35387.621052631584,18.18193704959213
,,37599.34736842106,14.5156486984384
,,39811.07368421053,12.80257651074053
,,42022.8,11.730640311152307
21,23,0.0,100.0432664963201
,,2256.6315789473683,91.24043128712842
,,4513.263157894737,79.67923285523081
,,6769.894736842105,70.57604186053817
,,9026.526315789473,65.30344558409537
,,11283.157894736842,57.654535000907984
,,13539.78947368421,51.79921300126152
,,15796.421052631578,48.391367058751726
,,18053.052631578947,42.74552787128115
,,20309.684210526313,37.72097700260501
,,22566.315789473683,33.39188311939162
,,24822.947368421053,29.51144351057712
,,27079.57894736842,27.884071310322565
,,29336.210526315786,23.860571145500096
,,31592.842105263157,22.167074715510445
,,33849.47368421053,18.202341593470386
,,36106.10526315789,16.291387254866773
,,38362.73684210526,16.23734292487004
,,40619.368421052626,11.931701003736634
,,42876.0,12.347563738998549
21,24,0.0,100.3771136458273
,,52631.57894736842,97.96758046479336
,,105263.15789473684,100.27595219796434
,,157894.73684210525,97.2719943003883
,,210526.31578947368,100.95639042089437
,,263157.8947368421,99.42432675876246
,,315789.4736842105,100.31655351057034
,,368421.05263157893,100.0920966894793
,,421052.63157894736,99.84671169239552
,,473684.2105263158,101.72651234538161
,,526315.7894736842,101.68622436754713
,,578947.3684210526,100.46598365573003
,,631578.947368421,99.24921700221591
,,684210.5263157894,100.15247826006474
,,736842.1052631579,98.88510939669685
,,789473.6842105263,100.59439957757755
,,842105.2631578947,100.64529024978374
,,894736.8421052631,98.9236714553433
,,947368.4210526316,100.07013908620222
,,1000000.0,98.07901892300232
21,25,0.0,100.94075529704787
,,1143072.0,89.28606238029587
,,2286144.0,79.3181565159947
,,3429216.0,74.00619198421056
,,4572288.0,66.01186755137249
,,5715360.0,58.07584290704036
,,6858432.0,51.71422919295863
,,8001504.0,47.445349918661776
,,9144576.0,41.433305245147075
,,10287648.0,37.486634127206386
,,11430720.0,32.6121024388747
,,12573792.0,30.609456864815748
,,13716864.0,27.81376197604785
,,14859936.0,26.351948026778654
,,16003008.0,21.68971567407898
,,17146080.0,18.498293698317937
,,18289152.0,16.924490088089254
,,19432224.0,16.436371001111095
,,20575296.0,12.962833746715221
,,21718368.0,12.139223634447776
21,26,0.0,101.61392463456329
,,45690.138947368425,86.78291897152096
,,91380.27789473685,81.66166298873848
,,137070.41684210527,72.73439210528767
,,182760.5557894737,63.07964469292644
,,228450.69473684212,59.49843017492093
,,274140.83368421055,52.94991991893906
,,319830.972631579,46.901505127461895
,,365521.1115789474,42.107024265904464
,,411211.2505263158,36.19092839065265
,,456901.38947368425,34.19361640486952
,,502591.5284210527,30.23772150658976
,,548281.6673684211,28.37467917585934
,,593971.8063157895,21.77247606944075
,,639661.945263158,22.903725854897797
,,685352.0842105264,19.986583767706517
,,731042.2231578948,18.67164827836933
,,776732.3621052632,16.48249361470792
,,822422.5010526316,14.874130899126406
,,868112.64,10.657520508143348
21,27,0.0,99.96686757776057
,,24822.947368421053,90.65544809691654
,,49645.89473684211,79.66345012565786
,,74468.84210526316,72.82529894595692
,,99291.78947368421,65.2022452585246
,,124114.73684210527,58.90167908785476
,,148937.68421052632,50.34305179724454
,,173760.63157894736,45.756263212163304
,,198583.57894736843,42.90933372417209
,,223406.5263157895,36.88200076960027
,,248229.47368421053,34.04625059418168
,,273052.4210526316,29.868871171981727
,,297875.36842105264,26.170876213893223
,,322698.3157894737,23.44960077031238
,,347521.2631578947,19.26877926612204
,,372344.2105263158,17.5018332634176
,,397167.15789473685,18.53976060807459
,,421990.1052631579,15.203961251545802
,,446813.052631579,13.52885123155802
,,471636.0,13.477171368704482
21,28,0.0,101.1921880171954
,,541.7052631578948,89.64510836027755
,,1083.4105263157896,80.09664769093334
,,1625.1157894736843,69.92510120823283
,,2166.8210526315793,63.35632805257995
,,2708.526315789474,58.14296428613212
,,3250.2315789473687,53.86581706063895
,,3791.9368421052636,47.891744659010115
,,4333.642105263159,42.88343171770735
,,4875.347368421053,36.95923241492078
,,5417.052631578948,32.44867762394139
,,5958.757894736843,28.862099082783118
,,6500.463157894737,26.24746777907811
,,7042.168421052633,24.67078886875609
,,7583.873684210527,20.354178251707875
,,8125.578947368423,19.579493900560863
,,8667.284210526317,15.894873115509784
,,9208.989473684212,14.63195176670251
,,9750.694736842106,15.126442400203533
,,10292.400000000001,12.284915178178741
21,29,0.0,99.16776103216229
,,16.18421052631579,89.59524911032194
,,32.36842105263158,80.70419954970379
,,48.55263157894737,70.57493927774534
,,64.73684210526316,63.67855964237182
,,80.92105263157896,58.32187038576085
,,97.10526315789474,53.488991950880425
,,113.28947368421053,44.719404399236026
,,129.47368421052633,41.93175536237389
,,145.6578947368421,39.32076242813434
,,161.84210526315792,33.58230915399302
,,178.0263157894737,30.341079285696573
,,194.21052631578948,28.26626419929108
,,210.3947368421053,24.632441733190948
,,226.57894736842107,20.62523415176226
,,242.76315789473688,20.253778862358732
,,258.94736842105266,18.58110714394662
,,275.13157894736844,15.239520350429824
,,291.3157894736842,13.318963422712415
,,307.5,11.934441115082766
21,30,0.0,99.3027957715326
,,1.9578947368421054,90.23141875653612
,,3.9157894736842107,80.94082655314067
,,5.873684210526316,71.97350626837174
,,7.831578947368421,64.36177691997976
,,9.789473684210527,57.08967181614844
,,11.747368421052633,51.344677456598816
,,13.705263157894738,46.48687118920539
,,15.663157894736843,43.04666976550704
,,17.621052631578948,37.488498123390094
,,19.578947368421055,33.912251596500425
,,21.53684210526316,29.489832013003614
,,23.494736842105265,27.488195637281724
,,25.45263157894737,25.260533544937832
,,27.410526315789475,21.06337849510063
,,29.36842105263158,18.953536217740083
,,31.326315789473686,16.017226848323105
,,33.28421052631579,16.49699142865659
,,35.242105263157896,13.157423910459098
,,37.2,12.472312724774135
21,31,0.0,101.30984583168386
,,1.294736842105263,88.94972101419675
,,2.589473684210526,82.42904520139514
,,3.8842105263157887,71.30650125338738
,,5.178947368421052,64.89616781965933
,,6.473684210526315,56.56479195983499
,,7.768421052631577,50.93646828913202
,,9.063157894736841,46.717785906543455
,,10.357894736842104,41.374198668777545
,,11.652631578947366,37.661350104376524
,,12.94736842105263,32.57478641055538
,,14.242105263157892,29.100267350664783
,,15.536842105263155,26.25957968043174
,,16.831578947368417,23.804005691472643
,,18.126315789473683,20.694278741062554
,,19.421052631578945,19.563335746781643
,,20.715789473684207,18.046933003936953
,,22.01052631578947,15.812403039311137
,,23.305263157894732,12.996913275166346
,,24.599999999999998,12.265119164339183
21,32,0.0,100.33567173977832
,,0.41052631578947374,89.95668486295637
,,0.8210526315789475,79.17960686872767
,,1.2315789473684213,72.2003200071634
,,1.642105263157895,65.81846649018586
,,2.0526315789473686,56.337088141694785
,,2.4631578947368427,52.47843295519584
,,2.8736842105263163,47.008158358330064
,,3.28421052631579,41.83183693444183
,,3.6947368421052635,36.198666862670265
,,4.105263157894737,34.40780151684749
,,4.515789473684211,31.058862081911116
,,4.926315789473685,26.590286263797395
,,5.336842105263159,22.51103398307369
,,5.747368421052633,20.698306761198623
,,6.157894736842106,18.003901505430424
,,6.56842105263158,18.51174549022923
,,6.9789473684210535,14.73816353511087
,,7.389473684210527,12.641884344952812
,,7.800000000000001,11.494877251198044
21,33,0.0,100.97749187195245
,,0.08305263157894738,89.59058375633093
,,0.16610526315789476,79.89898938542741
,,0.24915789473684213,72.14885706252282
,,0.3322105263157895,64.74504683025452
,,0.4152631578947369,58.170040988613685
,,0.49831578947368427,51.43882893692779
,,0.5813684210526316,46.251318485379215
,,0.664421052631579,42.58889711249952
,,0.7474736842105264,37.346838395729385
,,0.8305263157894738,33.39307687423297
,,0.9135789473684212,30.258722544790558
,,0.9966315789473685,28.224573992790134
,,1.0796842105263158,24.097892452688747
,,1.1627368421052633,22.122043359030457
,,1.2457894736842108,19.265655424318602
,,1.328842105263158,16.77697729972167
,,1.4118947368421053,15.244828930983822
,,1.4949473684210528,13.456872782881481
,,1.578,13.380216188094986
